id|entrez_gene_id|hugo_symbol
37394|106479245|RN7SL58P
37395|106479246|RN7SL62P
37396|106479247|RN7SL65P
37397|106479248|RN7SL67P
37398|106479249|RN7SL70P
37399|106479250|RN7SL73P
37400|106479251|RN7SL76P
37401|106479252|RN7SL77P
37402|106479253|RN7SL81P
37403|106479254|RN7SL83P
37404|106479255|RN7SL87P
37405|106479256|RN7SL89P
37406|106479257|RN7SL92P
37407|106479258|RN7SL97P
37408|106479259|RN7SL98P
37409|106479260|RN7SL101P
37410|106479261|RN7SL106P
37411|106479262|RN7SL107P
37412|106479263|RN7SL111P
37413|106479264|RN7SL117P
37414|106479265|RN7SL121P
37415|106479266|RN7SL123P
37416|106479267|RN7SL125P
37417|106479268|RN7SL126P
37418|106479269|RN7SL130P
37419|106479270|RN7SL132P
37420|106479271|RN7SL134P
37421|106479272|RN7SL140P
37422|106479273|RN7SL143P
37423|106479274|RN7SL147P
37424|106479275|RN7SL148P
37425|106479276|RN7SL150P
37426|106479277|RN7SL154P
37427|106479278|RN7SL155P
37428|106479279|RN7SL159P
37429|106479280|RN7SL163P
37430|106479281|RN7SL165P
37431|106479282|RN7SL166P
37432|106479283|RN7SL170P
37433|106479284|RN7SL173P
37434|106479285|RN7SL174P
37435|106479286|RN7SL178P
37436|106479287|RN7SL182P
37437|106479288|RN7SL184P
37438|106479289|RN7SL185P
37439|106479290|RN7SL188P
37440|106479291|RN7SL190P
37441|106479292|RN7SL191P
37442|106479293|RN7SL196P
37443|106479294|RN7SL198P
37444|106479295|RN7SL202P
37445|106479296|RN7SL203P
37446|106479297|RN7SL205P
37447|106479298|RN7SL210P
37448|106479299|RN7SL211P
37449|106479300|RN7SL214P
37450|106479301|RN7SL217P
37451|106479302|RN7SL219P
37452|106479303|RN7SL220P
37453|106479304|RN7SL225P
37454|106479305|RN7SL229P
37455|106479306|RN7SL230P
37456|106479307|RN7SL234P
37457|106479308|RN7SL237P
37458|106479309|RN7SL239P
37459|106479310|RN7SL240P
37460|106479311|RN7SL244P
37461|106479312|RN7SL248P
37462|106479313|RN7SL250P
37463|106479314|RN7SL253P
37464|106479315|RN7SL255P
37465|106479316|RN7SL261P
37466|106479317|RN7SL262P
37467|106479318|RN7SL265P
37468|106479319|RN7SL268P
37469|106479320|RN7SL269P
37470|106479321|RN7SL271P
37471|106479322|RN7SL274P
37472|106479323|RN7SL277P
37473|106479324|RN7SL278P
37474|106479325|RN7SL283P
37475|106479326|RN7SL285P
37476|106479327|RN7SL286P
37477|106479328|RN7SL291P
37478|106479329|RN7SL294P
37479|106479330|RN7SL297P
37480|106479331|RN7SL299P
37481|106479332|RN7SL302P
37482|106479333|RN7SL304P
37483|106479334|RN7SL305P
37484|106479335|RN7SL308P
37485|106479336|RN7SL310P
37486|106479337|RN7SL316P
37487|106479338|RN7SL317P
37488|106479339|RN7SL319P
37489|106479340|RN7SL322P
37490|106479341|RN7SL323P
37491|106479342|RN7SL326P
37492|106479343|RN7SL329P
37493|106479344|RN7SL331P
37494|106479345|RN7SL332P
37495|106479346|RN7SL336P
37496|106479347|RN7SL338P
37497|106479348|RN7SL339P
37498|106479349|RN7SL342P
37499|106479350|RN7SL346P
37500|106479351|RN7SL351P
37501|106479352|RN7SL352P
37502|106479353|RN7SL356P
37503|106479354|RN7SL359P
37504|106479355|RN7SL361P
37505|106479356|RN7SL364P
37506|106479357|RN7SL368P
37507|106479358|RN7SL372P
37508|106479359|RN7SL375P
37509|106479360|RN7SL377P
37510|106479361|RN7SL380P
37511|106479362|RN7SL381P
37512|106479363|RN7SL383P
37513|106479364|RN7SL386P
37514|106479365|RN7SL388P
37515|106479366|RN7SL390P
37516|106479367|RN7SL394P
37517|106479368|RN7SL396P
37518|106479369|RN7SL397P
37519|106479370|RN7SL399P
37520|106479371|RN7SL402P
37521|106479372|RN7SL404P
37522|106479373|RN7SL405P
37523|106479374|RN7SL413P
37524|106479375|RN7SL415P
37525|106479376|RN7SL419P
37526|106479377|RN7SL420P
37527|106479378|RN7SL423P
37528|106479379|RN7SL428P
37529|106479380|RN7SL429P
37530|106479381|RN7SL435P
37531|106479382|RN7SL438P
37532|106479383|RN7SL441P
37533|106479384|RN7SL444P
37534|106479385|RN7SL446P
37535|106479386|RN7SL447P
37536|106479387|RN7SL452P
37537|106479388|RN7SL454P
37538|106479389|RN7SL455P
37539|106479390|RN7SL459P
37540|106479391|RN7SL462P
37541|106479392|RN7SL465P
37542|106479393|RN7SL466P
37543|106479394|RN7SL470P
37544|106479395|RN7SL472P
37545|106479396|RN7SL473P
37546|106479397|RN7SL477P
37547|106479398|RN7SL479P
37548|106479399|RN7SL483P
37549|106479400|RN7SL484P
37550|106479401|RN7SL488P
37551|106479402|RN7SL492P
37552|106479403|RN7SL493P
37553|106479404|RN7SL495P
37554|106479405|RN7SL498P
37555|106479406|RN7SL500P
37556|106479407|RN7SL502P
37557|106479408|RN7SL507P
37558|106479409|RN7SL509P
37559|106479410|RN7SL510P
37560|106479411|RN7SL516P
37561|106479412|RN7SL519P
37562|106479413|RN7SL521P
37563|106479414|RN7SL523P
37564|106479415|RN7SL526P
37565|106479416|RN7SL531P
37566|106479417|RN7SL535P
37567|106479418|RN7SL539P
37568|106479419|RN7SL542P
37569|106479420|RN7SL546P
37570|106479421|RN7SL547P
37571|106479422|RN7SL551P
37572|106479423|RN7SL554P
37573|106479424|RN7SL555P
37574|106479425|RN7SL557P
37575|106479426|RN7SL560P
37576|106479427|RN7SL563P
37577|106479428|RN7SL564P
37578|106479429|RN7SL568P
37579|106479430|RN7SL570P
37580|106479431|RN7SL571P
37581|106479432|RN7SL575P
37582|106479433|RN7SL578P
37583|106479434|RN7SL581P
37584|106479435|RN7SL582P
37585|106479436|RN7SL585P
37586|106479437|RN7SL587P
37587|106479438|RN7SL589P
37588|106479439|RN7SL594P
37589|106479440|RN7SL597P
37590|106479441|RN7SL602P
37591|106479442|RN7SL604P
37592|106479443|RN7SL606P
37593|106479444|RN7SL610P
37594|106479445|RN7SL612P
37595|106479446|RN7SL615P
37596|106479447|RN7SL618P
37597|106479448|RN7SL620P
37598|106479449|RN7SL621P
37599|106479450|RN7SL625P
37600|106479451|RN7SL628P
37601|106479452|RN7SL629P
37602|106479453|RN7SL633P
37603|106479454|RN7SL635P
37604|106479455|RN7SL638P
37605|106479456|RN7SL640P
37606|106479457|RN7SL645P
37607|106479458|RN7SL647P
37608|106479459|RN7SL648P
37609|106479460|RN7SL652P
37610|106479461|RN7SL654P
37611|106479462|RN7SL659P
37612|106479463|RN7SL660P
37613|106479464|RN7SL664P
37614|106479465|RN7SL667P
37615|106479466|RN7SL668P
37616|106479467|RN7SL671P
37617|106479468|RN7SL674P
37618|106479469|RN7SL676P
37619|106479470|RN7SL677P
37620|106479471|RN7SL681P
37621|106479472|RN7SL684P
37622|106479473|RN7SL685P
37623|106479474|RN7SL688P
37624|106479475|RN7SL690P
37625|106479476|RN7SL692P
37626|106479477|RN7SL693P
37627|106479478|RN7SL700P
37628|106479479|RN7SL703P
37629|106479480|RN7SL706P
37630|106479481|RN7SL708P
37631|106479482|RN7SL711P
37632|106479483|RN7SL715P
37633|106479484|RN7SL716P
37634|106479485|RN7SL718P
37635|106479486|RN7SL722P
37636|106479487|RN7SL724P
37637|106479488|RN7SL726P
37638|106479489|RN7SL733P
37639|106479490|RN7SL734P
37640|106479491|RN7SL740P
37641|106479492|RN7SL743P
37642|106479493|RN7SL744P
37643|106479494|RN7SL749P
37644|106479495|RN7SL751P
37645|106479496|RN7SL753P
37646|106479497|RN7SL754P
37647|106479498|RN7SL759P
37648|106479499|RN7SL761P
37649|106479500|RN7SL762P
37650|106479501|RN7SL766P
37651|106479502|RN7SL769P
37652|106479503|RN7SL776P
37653|106479504|RN7SL778P
37654|106479505|RN7SL783P
37655|106479506|RN7SL786P
37656|106479507|RN7SL787P
37657|106479508|RN7SL789P
37658|106479509|RN7SL792P
37659|106479510|RN7SL794P
37660|106479511|RN7SL795P
37661|106479512|RN7SL800P
37662|106479513|RN7SL802P
37663|106479514|RN7SL803P
37664|106479515|RN7SL806P
37665|106479516|RN7SL809P
37666|106479517|RN7SL811P
37667|106479518|RN7SL812P
37668|106479519|RN7SL815P
37669|106479520|RN7SL818P
37670|106479521|RN7SL822P
37671|106479522|RN7SL823P
37672|106479523|RN7SL826P
37673|106479524|RN7SL832P
37674|106479525|RN7SL833P
37675|106479526|RN7SL835P
37676|106479527|RN7SL838P
37677|106479528|RN7SL840P
37678|106479529|RN7SL842P
37679|106479530|RN7SL846P
37680|106479531|RN7SL849P
37681|106479532|RN7SL850P
37682|106479533|RN7SL856P
37683|106479534|RN7SL861P
37684|106479535|RN7SL862P
37685|106479536|RN7SL864P
37686|106479537|RN7SL868P
37687|106479538|VTRNA2-2P
37688|106479539|RNU4ATAC4P
37689|106479540|RNU4ATAC6P
37690|106479541|RNU4ATAC9P
37691|106479542|RNU4ATAC10P
37692|106479543|RNU4ATAC13P
37693|106479544|RNU4ATAC15P
37694|106479545|RNU6ATAC6P
37695|106479546|RNU6ATAC7P
37696|106479547|RNU6ATAC9P
37697|106479548|RNU6ATAC12P
37698|106479549|RNU6ATAC13P
37699|106479550|RNU6ATAC16P
37700|106479551|RNU6ATAC18P
37701|106479552|RNU6ATAC21P
37702|106479553|RNU6ATAC22P
37703|106479554|RNU6ATAC24P
37704|106479555|RNU6ATAC28P
37705|106479556|RNU6ATAC32P
37706|106479557|RNU6ATAC34P
37707|106479558|RNU6ATAC37P
37708|106479559|RNU6ATAC38P
37709|106479560|RNU6ATAC40P
37710|106479561|RNU11-2P
37711|106479562|RNU11-3P
37712|106479563|RNU11-5P
37713|106479564|RNU4-12P
37714|106479565|RNU4-15P
37715|106479566|RNU4-16P
37716|106479567|RNU4-20P
37717|106479568|RNU4-23P
37718|106479569|RNU4-26P
37719|106479570|RNU4-28P
37720|106479571|RNU4-30P
37721|106479572|RNU4-32P
37722|106479573|RNU4-36P
37723|106479574|RNU4-38P
37724|106479575|RNU4-39P
37725|106479576|RNU4-40P
37726|106479577|RNU4-42P
37727|106479578|RNU4-44P
37728|106479579|RNU4-47P
37729|106479580|RNU4-48P
37730|106479581|RNU4-51P
37731|106479582|RNU4-53P
37732|106479583|RNU4-54P
37733|106479584|RNU4-57P
37734|106479585|RNU4-60P
37735|106479586|RNU4-62P
37736|106479587|RNU4-63P
37737|106479588|RNU4-66P
37738|106479589|RNU4-68P
37739|106479590|RNU4-69P
37740|106479591|RNU4-72P
37741|106479592|RNU4-74P
37742|106479593|RNU4-75P
37743|106479594|RNU4-78P
37744|106479595|RNU4-81P
37745|106479596|RNU4-83P
37746|106479597|RNU4-85P
37747|106479598|RNU4-87P
37748|106479599|RNU4-88P
37749|106479600|RNU4-90P
37750|106479601|RNU4-92P
37751|106479602|RPPH1-3P
37752|106479603|RNU6-84P
37753|106479604|RNU6-86P
37754|106479605|RNU6-88P
37755|106479606|RNU6-91P
37756|106479607|RNU6-92P
37757|106479608|RNU6-95P
37758|106479609|RNU6-98P
37759|106479610|RNU6-99P
37760|106479611|RNU6-101P
37761|106479612|RNU6-104P
37762|106479613|RNU6-106P
37763|106479614|RNU6-107P
37764|106479615|RNU6-110P
37765|106479616|RNU6-113P
37766|106479617|RNU6-115P
37767|106479618|RNU6-118P
37768|106479619|RNU6-120P
37769|106479620|RNU6-123P
37770|106479621|RNU6-125P
37771|106479622|RNU6-126P
37772|106479623|RNU6-129P
37773|106479624|RNU6-131P
37774|106479625|RNU6-135P
37775|106479626|RNU6-136P
37776|106479627|RNU6-138P
37777|106479628|RNU6-142P
37778|106479629|RNU6-143P
37779|106479630|RNU6-145P
37780|106479631|RNU6-148P
37781|106479632|RNU6-150P
37782|106479633|RNU6-151P
37783|106479634|RNU6-153P
37784|106479635|RNU6-156P
37785|106479636|RNU6-157P
37786|106479637|RNU6-160P
37787|106479638|RNU6-163P
37788|106479639|RNU6-164P
37789|106479640|RNU6-168P
37790|106479641|RNU6-170P
37791|106479642|RNU6-172P
37792|106479643|RNU6-173P
37793|106479644|RNU6-176P
37794|106479645|RNU6-178P
37795|106479646|RNU6-179P
37796|106479647|RNU6-182P
37797|106479648|RNU6-184P
37798|106479649|RNU6-188P
37799|106479650|RNU6-189P
37800|106479651|RNU6-191P
37801|106479652|RNU6-194P
37802|106479653|RNU6-195P
37803|106479654|RNU6-197P
37804|106479655|RNU6-200P
37805|106479656|RNU6-202P
37806|106479657|RNU6-203P
37807|106479658|RNU6-208P
37808|106479659|RNU6-210P
37809|106479660|RNU6-211P
37810|106479661|RNU6-214P
37811|106479662|RNU6-216P
37812|106479663|RNU6-218P
37813|106479664|RNU6-219P
37814|106479665|RNU6-222P
37815|106479666|RNU6-224P
37816|106479667|RNU6-225P
37817|106479668|RNU6-228P
37818|106479669|RNU6-230P
37819|106479670|RNU6-234P
37820|106479671|RNU6-235P
37821|106479672|RNU6-237P
37822|106479673|RNU6-240P
37823|106479674|RNU6-241P
37824|106479675|RNU6-243P
37825|106479676|RNU6-247P
37826|106479677|RNU6-249P
37827|106479678|RNU6-250P
37828|106479679|RNU6-254P
37829|106479680|RNU6-256P
37830|106479681|RNU6-257P
37831|106479682|RNU6-260P
37832|106479683|RNU6-263P
37833|106479684|RNU6-266P
37834|106479685|RNU6-268P
37835|106479686|RNU6-270P
37836|106479687|RNU6-272P
37837|106479688|RNU6-274P
37838|106479689|RNU6-276P
37839|106479690|RNU6-279P
37840|106479691|RNU6-282P
37841|106479692|RNU6-283P
37842|106479693|RNU6-285P
37843|106479694|RNU6-288P
37844|106479695|RNU6-289P
37845|106479696|RNU6-291P
37846|106479697|RNU6-294P
37847|106479698|RNU6-296P
37848|106479699|RNU6-297P
37849|106479700|RNU6-300P
37850|106479701|RNU6-302P
37851|106479702|RNU6-303P
37852|106479703|RNU6-306P
37853|106479704|RNU6-309P
37854|106479705|RNU6-311P
37855|106479706|RNU6-312P
37856|106479707|RNU6-315P
37857|106479708|RNU6-317P
37858|106479709|RNU6-321P
37859|106479710|RNU6-324P
37860|106479711|RNU6-328P
37861|106479712|RNU6-329P
37862|106479713|RNU6-331P
37863|106479714|RNU6-334P
37864|106479715|RNU6-335P
37865|106479716|RNU6-337P
37866|106479717|RNU6-340P
37867|106479718|RNU6-342P
37868|106479719|RNU6-343P
37869|106479720|RNU6-347P
37870|106479721|RNU6-349P
37871|106479722|RNU6-351P
37872|106479723|RNU6-353P
37873|106479724|RNU6-356P
37874|106479725|RNU6-359P
37875|106479726|RNU6-360P
37876|106479727|RNU6-363P
37877|106479728|RNU6-365P
37878|106479729|RNU6-368P
37879|106479730|RNU6-369P
37880|106479731|RNU6-371P
37881|106479732|RNU6-376P
37882|106479733|RNU6-377P
37883|106479734|RNU6-379P
37884|106479735|RNU6-382P
37885|106479736|RNU6-383P
37886|106479737|RNU6-388P
37887|106479738|RNU6-390P
37888|106479739|RNU6-391P
37889|106479740|RNU6-395P
37890|106479741|RNU6-397P
37891|106479742|RNU6-398P
37892|106479743|RNU6-401P
37893|106479744|RNU6-405P
37894|106479745|RNU6-407P
37895|106479746|RNU6-408P
37896|106479747|RNU6-411P
37897|106479748|RNU6-413P
37898|106479749|RNU6-414P
37899|106479750|RNU6-417P
37900|106479751|RNU6-419P
37901|106479753|RNU6-424P
37902|106479754|RNU6-426P
37903|106479755|RNU6-429P
37904|106479756|RNU6-430P
37905|106479757|RNU6-432P
37906|106479758|RNU6-435P
37907|106479759|RNU6-437P
37908|106479760|RNU6-438P
37909|106479761|RNU6-442P
37910|106479762|RNU6-444P
37911|106479763|RNU6-445P
37912|106479764|RNU6-448P
37913|106479765|RNU6-451P
37914|106479766|RNU6-453P
37915|106479767|RNU6-455P
37916|106479768|RNU6-457P
37917|106479769|RNU6-460P
37918|106479770|RNU6-462P
37919|106479771|RNU6-464P
37920|106479772|RNU6-467P
37921|106479773|RNU6-470P
37922|106479774|RNU6-471P
37923|106479775|RNU6-473P
37924|106479776|RNU6-475P
37925|106479777|RNU6-476P
37926|106479778|RNU6-478P
37927|106479779|RNU6-481P
37928|106479780|RNU6-483P
37929|106479781|RNU6-484P
37930|106479782|RNU6-488P
37931|106479783|RNU6-490P
37932|106479784|RNU6-491P
37933|106479785|RNU6-494P
37934|106479786|RNU6-497P
37935|106479787|RNU6-499P
37936|106479788|RNU6-500P
37937|106479789|RNU6-503P
37938|106479790|RNU6-505P
37939|106479791|RNU6-506P
37940|106479792|RNU6-509P
37941|106479793|RNU6-511P
37942|106479794|RNU6-516P
37943|106479795|RNU6-517P
37944|106479796|RNU6-519P
37945|106479797|RNU6-522P
37946|106479798|RNU6-523P
37947|106479799|RNU6-525P
37948|106479800|RNU6-528P
37949|106479801|RNU6-530P
37950|106479802|RNU6-531P
37951|106479803|RNU6-535P
37952|106479804|RNU6-537P
37953|106479805|RNU6-538P
37954|106479806|RNU6-540P
37955|106479807|RNU6-543P
37956|106479808|RNU6-545P
37957|106479809|RNU6-546P
37958|106479810|RNU6-549P
37959|106479811|RNU6-551P
37960|106479812|RNU6-554P
37961|106479813|RNU6-555P
37962|106479814|RNU6-557P
37963|106479815|RNU6-561P
37964|106479816|RNU6-562P
37965|106479817|RNU6-564P
37966|106479818|RNU6-567P
37967|106479819|RNU6-571P
37968|106479820|RNU6-574P
37969|106479821|RNU6-576P
37970|106479822|RNU6-577P
37971|106479823|RNU6-581P
37972|106479824|RNU6-583P
37973|106479825|RNU6-584P
37974|106479826|RNU6-588P
37975|106479827|RNU6-591P
37976|106479828|RNU6-593P
37977|106479829|RNU6-595P
37978|106479830|RNU6-598P
37979|106479831|RNU6-600P
37980|106479832|RNU6-601P
37981|106479833|RNU6-604P
37982|106479834|RNU6-606P
37983|106479835|RNU6-610P
37984|106479836|RNU6-611P
37985|106479837|RNU6-613P
37986|106479838|RNU6-616P
37987|106479839|RNU6-617P
37988|106479840|RNU6-619P
37989|106479841|RNU6-622P
37990|106479842|RNU6-624P
37991|106479843|RNU6-625P
37992|106479844|RNU6-629P
37993|106479845|RNU6-631P
37994|106479846|RNU6-632P
37995|106479847|RNU6-634P
37996|106479848|RNU6-637P
37997|106479849|RNU6-639P
37998|106479850|RNU6-640P
37999|106479851|RNU6-643P
38000|106479852|RNU6-645P
38001|106479853|RNU6-648P
38002|106479854|RNU6-649P
38003|106479855|RNU6-651P
38004|106479856|RNU6-655P
38005|106479857|RNU6-656P
38006|106479858|RNU6-658P
38007|106479859|RNU6-661P
38008|106479860|RNU6-662P
38009|106479861|RNU6-664P
38010|106479862|RNU6-667P
38011|106479863|RNU6-670P
38012|106479864|RNU6-675P
38013|106479865|RNU6-678P
38014|106479866|RNU6-679P
38015|106479867|RNU6-682P
38016|106479868|RNU6-685P
38017|106479869|RNU6-687P
38018|106479870|RNU6-689P
38019|106479871|RNU6-692P
38020|106479872|RNU6-694P
38021|106479873|RNU6-696P
38022|106479874|RNU6-697P
38023|106479875|RNU6-699P
38024|106479876|RNU6-703P
38025|106479877|RNU6-704P
38026|106479878|RNU6-706P
38027|106479879|RNU6-709P
38028|106479880|RNU6-710P
38029|106479881|RNU6-711P
38030|106479882|RNU6-713P
38031|106479883|RNU6-716P
38032|106479884|RNU6-717P
38033|106479885|RNU6-720P
38034|106479886|RNU6-723P
38035|106479887|RNU6-724P
38036|106479888|RNU6-728P
38037|106479889|RNU6-730P
38038|106479890|RNU6-732P
38039|106479891|RNU6-733P
38040|106479892|RNU6-738P
38041|106479893|RNU6-740P
38042|106479894|RNU6-741P
38043|106479895|RNU6-744P
38044|106479896|RNU6-746P
38045|106479897|RNU6-750P
38046|106479898|RNU6-751P
38047|106479899|RNU6-753P
38048|106479900|RNU6-756P
38049|106479901|RNU6-757P
38050|106479902|RNU6-759P
38051|106479903|RNU6-762P
38052|106479904|RNU6-764P
38053|106479905|RNU6-765P
38054|106479906|RNU6-769P
38055|106479907|RNU6-771P
38056|106479908|RNU6-772P
38057|106479909|RNU6-775P
38058|106479910|RNU6-778P
38059|106479911|RNU6-781P
38060|106479912|RNU6-783P
38061|106479913|RNU6-785P
38062|106479914|RNU6-787P
38063|106479915|RNU6-789P
38064|106479916|RNU6-791P
38065|106479917|RNU6-793P
38066|106479918|RNU6-797P
38067|106479919|RNU6-798P
38068|106479920|RNU6-801P
38069|106479921|RNU6-804P
38070|106479922|RNU6-805P
38071|106479923|RNU6-807P
38072|106479924|RNU6-809P
38073|106479925|RNU6-811P
38074|106479926|RNU6-812P
38075|106479927|RNU6-817P
38076|106479928|RNU6-819P
38077|106479929|RNU6-820P
38078|106479930|RNU6-822P
38079|106479931|RNU6-826P
38080|106479932|RNU6-828P
38081|106479933|RNU6-829P
38082|106479934|RNU6-832P
38083|106479935|RNU6-834P
38084|106479936|RNU6-837P
38085|106479937|RNU6-838P
38086|106479938|RNU6-840P
38087|106479939|RNU6-844P
38088|106479940|RNU6-845P
38089|106479941|RNU6-848P
38090|106479942|RNU6-851P
38091|106479943|RNU6-853P
38092|106479944|RNU6-855P
38093|106479945|RNU6-858P
38094|106479946|RNU6-860P
38095|106479947|RNU6-861P
38096|106479948|RNU6-865P
38097|106479949|RNU6-867P
38098|106479950|RNU6-871P
38099|106479951|RNU6-873P
38100|106479952|RNU6-874P
38101|106479953|RNU6-875P
38102|106479954|RNU6-878P
38103|106479955|RNU6-880P
38104|106479956|RNU6-881P
38105|106479957|RNU6-884P
38106|106479958|RNU6-886P
38107|106479959|RNU6-888P
38108|106479960|RNU6-891P
38109|106479961|RNU6-893P
38110|106479962|RNU6-895P
38111|106479963|RNU6-897P
38112|106479964|RNU6-899P
38113|106479965|RNU6-901P
38114|106479966|RNU6-904P
38115|106479967|RNU6-905P
38116|106479968|RNU6-908P
38117|106479969|RNU6-911P
38118|106479970|RNU6-912P
38119|106479971|RNU6-917P
38120|106479972|RNU6-919P
38121|106479973|RNU6-921P
38122|106479974|RNU6-922P
38123|106479975|RNU6-925P
38124|106479976|RNU6-927P
38125|106479977|RNU6-928P
38126|106479978|RNU6-931P
38127|106479979|RNU6-933P
38128|106479980|RNU6-937P
38129|106479981|RNU6-938P
38130|106479982|RNU6-940P
38131|106479983|RNU6-944P
38132|106479984|RNU6-945P
38133|106479985|RNU6-947P
38134|106479986|RNU6-950P
38135|106479987|RNU6-952P
38136|106479988|RNU6-953P
38137|106479989|RNU6-957P
38138|106479990|RNU6-959P
38139|106479991|RNU6-960P
38140|106479992|RNU6-964P
38141|106479993|RNU6-967P
38142|106479994|RNU6-969P
38143|106479995|RNU6-972P
38144|106479996|RNU6-973P
38145|106479997|RNU6-975P
38146|106479998|RNU6-978P
38147|106479999|RNU6-979P
38148|106480001|RNU6-985P
38149|106480002|RNU6-987P
38150|106480003|RNU6-988P
38151|106480004|RNU6-991P
38152|106480005|RNU6-993P
38153|106480006|RNU6-994P
38154|106480007|RNU6-997P
38155|106480008|RNU6-999P
38156|106480009|RNU6-1004P
38157|106480010|RNU6-1006P
38158|106480011|RNU6-1011P
38159|106480012|RNU6-1013P
38160|106480013|RNU6-1014P
38161|106480014|RNU6-1017P
38162|106480015|RNU6-1019P
38163|106480016|RNU6-1022P
38164|106480017|RNU6-1023P
38165|106480018|RNU6-1025P
38166|106480019|RNU6-1029P
38167|106480020|RNU6-1031P
38168|106480021|RNU6-1036P
38169|106480022|RNU6-1038P
38170|106480023|RNU6-1040P
38171|106480024|RNU6-1042P
38172|106480025|RNU6-1045P
38173|106480026|RNU6-1046P
38174|106480027|RNU6-1048P
38175|106480028|RNU6-1052P
38176|106480029|RNU6-1054P
38177|106480030|RNU6-1057P
38178|106480031|RNU6-1059P
38179|106480032|RNU6-1060P
38180|106480033|RNU6-1061P
38181|106480034|RNU6-1065P
38182|106480035|RNU6-1066P
38183|106480036|RNU6-1069P
38184|106480037|RNU6-1072P
38185|106480038|RNU6-1076P
38186|106480039|RNU6-1077P
38187|106480040|RNU6-1079P
38188|106480041|RNU6-1082P
38189|106480042|RNU6-1084P
38190|106480043|RNU6-1085P
38191|106480044|RNU6-1088P
38192|106480045|RNU6-1090P
38193|106480046|RNU6-1092P
38194|106480047|RNU6-1094P
38195|106480048|RNU6-1097P
38196|106480049|RNU6-1100P
38197|106480050|RNU6-1101P
38198|106480051|RNU6-1103P
38199|106480052|RNU6-1105P
38200|106480053|RNU6-1106P
38201|106480054|RNU6-1109P
38202|106480055|RNU6-1112P
38203|106480056|RNU6-1113P
38204|106480057|RNU6-1116P
38205|106480058|RNU6-1118P
38206|106480059|RNU6-1120P
38207|106480060|RNU6-1123P
38208|106480061|RNU6-1125P
38209|106480062|RNU6-1128P
38210|106480063|RNU6-1130P
38211|106480064|RNU6-1131P
38212|106480065|RNU6-1134P
38213|106480066|RNU6-1136P
38214|106480067|RNU6-1137P
38215|106480068|RNU6-1140P
38216|106480069|RNU6-1143P
38217|106480070|RNU6-1146P
38218|106480071|RNU6-1147P
38219|106480072|RNU6-1150P
38220|106480073|RNU6-1152P
38221|106480074|RNU6-1154P
38222|106480075|RNU6-1156P
38223|106480076|RNU6-1158P
38224|106480077|RNU6-1161P
38225|106480078|RNU6-1162P
38226|106480079|RNU6-1165P
38227|106480080|RNU6-1169P
38228|106480081|RNU6-1170P
38229|106480082|RNU6-1175P
38230|106480083|RNU6-1178P
38231|106480084|RNU6-1179P
38232|106480085|RNU6-1181P
38233|106480086|RNU6-1186P
38234|106480087|RNU6-1190P
38235|106480088|RNU6-1192P
38236|106480089|RNU6-1196P
38237|106480090|RNU6-1198P
38238|106480091|RNU6-1199P
38239|106480092|RNU6-1203P
38240|106480093|RNU6-1205P
38241|106480094|RNU6-1208P
38242|106480095|RNU6-1209P
38243|106480096|RNU6-1211P
38244|106480097|RNU6-1215P
38245|106480098|RNU6-1216P
38246|106480099|RNU6-1218P
38247|106480100|RNU6-1222P
38248|106480101|RNU6-1224P
38249|106480102|RNU6-1226P
38250|106480103|RNU6-1228P
38251|106480104|RNU6-1231P
38252|106480105|RNU6-1232P
38253|106480106|RNU6-1234P
38254|106480107|RNU6-1238P
38255|106480108|RNU6-1242P
38256|106480109|RNU6-1245P
38257|106480110|RNU6-1246P
38258|106480111|RNU6-1248P
38259|106480112|RNU6-1251P
38260|106480113|RNU6-1252P
38261|106480114|RNU6-1256P
38262|106480115|RNU6-1258P
38263|106480116|RNU6-1261P
38264|106480117|RNU6-1264P
38265|106480118|RNU6-1266P
38266|106480119|RNU6-1269P
38267|106480120|RNU6-1271P
38268|106480121|RNU6-1272P
38269|106480122|RNU6-1275P
38270|106480123|RNU6-1277P
38271|106480124|RNU6-1278P
38272|106480125|RNU6-1281P
38273|106480126|RNU6-1284P
38274|106480127|RNU6-1287P
38275|106480128|RNU6-1288P
38276|106480129|RNU6-1290P
38277|106480130|RNU6-1293P
38278|106480131|RNU6-1294P
38279|106480132|RNU6-1296P
38280|106480133|RNU6-1299P
38281|106480134|RNU6-1300P
38282|106480135|RNU6-1304P
38283|106480136|RNU6-1306P
38284|106480137|RNU6-1308P
38285|106480138|RNU6-1311P
38286|106480139|RNU6-1313P
38287|106480140|RNU6-1316P
38288|106480141|RNU6-1318P
38289|106480142|RNU6-1319P
38290|106480143|RNU6-1322P
38291|106480144|RNU6-1324P
38292|106480145|RNU6-1325P
38293|106480146|RNU6-1328P
38294|106480147|RNU6-1331P
38295|106480148|RNU6-1334P
38296|106480149|RNU6-1335P
38297|106480150|RNU6-1338P
38298|106480151|RNU6-1340P
38299|106480152|RNU1-6P
38300|106480153|RPS4XP23
38301|106480154|RNU1-29P
38302|106480155|RNU1-32P
38303|106480156|RNU1-33P
38304|106480157|RNU1-35P
38305|106480158|RNU1-40P
38306|106480159|RNU1-43P
38307|106480160|RNU1-44P
38308|106480161|RNU1-47P
38309|106480162|RNU1-49P
38310|106480163|RNU1-51P
